Internal ID Variant (Do Not Edit);Category;SKU;Items Name (Do Not Edit);ecommerce item? (Yes/No);Pre-order ? (Yes/No);Processing days;Weight (gm);Length (cm);Width (cm);Height (cm);Condition;Brand Name;Variant name;Basic - Price;Image 1 (for Online Store);Image 2 (for Online Store);Image 3 (for Online Store);Image 4 (for Online Store);Image 5 (for Online Store);Image 6 (for Online Store);Image 7 (for Online Store);Image 8 (for Online Store);Image 9 (for Online Store);Image 10 (for Online Store);Image 11 (for Online Store);Image 12 (for Online Store);In Stock;Track Stock;Track Alert;Stock Alert;Track Cost;Cost Amount
117489271;LIQUID;;Foom Lite Mango;No;No;0;;;;;;Unbranded;;90000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117489277;LIQUID;;Foom Lite Watermelon;No;No;0;;;;;;Unbranded;;90000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117489297;LIQUID;;Foom Lite Honeydew;No;No;0;;;;;;Unbranded;;90000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117489331;LIQUID;;KRSPY V1 60ml;No;No;0;;;;;;Unbranded;;135000;;;;;;;;;;;;;1;Yes;Yes;0;No;
117489349;ACCESSORIES;;Cartridge Manto AIO;No;No;0;;;;;;Unbranded;;55000;;;;;;;;;;;;;1;Yes;Yes;0;No;
117489355;ACCESSORIES;;Cartridge Aflo Pod;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117489529;ACCESSORIES;;Cartridge Caliburn A3;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
117618139;LIQUID;;Anna & Jane Butterscotch 60ml;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;1;Yes;Yes;0;No;
117618144;LIQUID;;Happi Krunch 60ml V4 Gold Series;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117618156;LIQUID;;Floats Salt Strawberry Oatmilk;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117618167;ACCESSORIES;;Voopoo PNP Tank Drag E60/H80;No;No;0;;;;;;Unbranded;;55000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117618221;LIQUID;;Lakley 60ml Tonga V1 Waffer & Milk;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117618232;LIQUID;;American Breakfast V3 60ml;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117787867;MOD / POD;;Argus Pro Kit;No;No;0;;;;;;Unbranded;;370000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117788081;ACCESSORIES;;Coil Caliburn G2 1.2 Ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117788103;MOD / POD;;Voopoo Drag E60;No;No;0;;;;;;Unbranded;;430000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117788112;LIQUID;;Foom Midnight Long Island;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117788142;LIQUID;;Foom Midnight Tequila Sunrise;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117788150;LIQUID;;Foom Midnight Espresso Creme;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117830604;LIQUID;;English Breakfast V3 Oat Banana Strawbe;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117830607;LIQUID;;English Breakfast V4 Oat Milk Cheese;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;3;Yes;Yes;0;No;
117830609;LIQUID;;English Breakfast V5 Oat Milk Yogurt;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
117830635;LIQUID;;Sop Buah Original 60ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118008439;LIQUID;;Wakacaw Lava Pink;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118008452;LIQUID;;English Breakfast V6 Oat Milk Honeydew;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118008515;LIQUID;;Exo Salt : Berry;No;No;0;;;;;;Unbranded;;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118008521;LIQUID;;Exo Salt : Apple;No;No;0;;;;;;Unbranded;;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118008546;MOD / POD;;Voopoo Vinci 3;No;No;0;;;;;;Unbranded;;340000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118008561;ACCESSORIES;;Cartridge Empty Vinci 3;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;2;Yes;Yes;0;No;
118008564;ACCESSORIES;;Coil Smok RPM80 0.17 Ohm;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118071620;MOD / POD;;Argus G Pod;No;No;0;;;;;;Unbranded;;295000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118071642;ATOMIZER;;RDA Geekvape Digiflavor Drop v2;No;No;0;;;;;;Unbranded;;230000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118071668;ACCESSORIES;;RBA Manto AIO;No;No;0;;;;;;Unbranded;;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118111305;LIQUID;;Foom Blueberry Ice Cream;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
118111314;LIQUID;;Foom Chocolate Ice Cream;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
118111338;LIQUID;;Hero57 Salt : Grape Berry 30ml;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118111369;LIQUID;;Secret Tiramisu Salted Caramel 60ml;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118111376;LIQUID;;Secret Banana Roll Cake 60ml;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118111424;MOD / POD;;Foom x Pod Bundling Liquid 15ml;No;No;0;;;;;;Unbranded;;200000;;;;;;;;;;;;;3;Yes;Yes;0;No;
118111443;MOD / POD;;Xros 3 Mini Pod;No;No;0;;;;;;Unbranded;;210000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118111471;ACCESSORIES;;Cartridge Xros 0.6 Ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
118146428;ACCESSORIES;;Toolkit Coilmaster;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118146445;MOD / POD;;Thelema Mini Kit;No;No;0;;;;;;Unbranded;;390000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118224653;LIQUID;;Yogz blueberry V2 60ml;No;No;0;;;;;;Unbranded;;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118224663;LIQUID;;Yogz blueberry V2 Salt 30ml;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118224675;ACCESSORIES;;Kawat Geekvape Ni80 GA24;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118412014;LIQUID;;Hero57 : Grape Currant 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118412061;MOD / POD;;Ursa Pocket Pod;No;No;0;;;;;;Unbranded;;420000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118974713;LIQUID;;WHY V1 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118974726;LIQUID;;WHY V2 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;2;Yes;Yes;0;No;
118974880;ATOMIZER;;Dead Rabbit Solo RDA;No;No;0;;;;;;Unbranded;;285000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118974920;LIQUID;;Hero57 Salt : NYX Strawberry Guava Sour;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118975168;LIQUID;;Hero57 Salt : NYX Tropical Pineapple;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;2;Yes;Yes;0;No;
118975208;LIQUID;;Whale Dream Hokaido Salt V1;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118975217;LIQUID;;Whale Dream Hokaido Salt V2;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
118977793;ACCESSORIES;;Battery Sony VTC 6a;No;No;0;;;;;;Unbranded;;75000;;;;;;;;;;;;;2;Yes;Yes;0;No;
119240511;ACCESSORIES;;Cartridge Eazyverse;No;No;0;;;;;;Unbranded;0.8ohm;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127517824;ACCESSORIES;;Cartridge Eazyverse;No;No;0;;;;;;Unbranded;0.6ohm;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119240531;LIQUID;;Munchies V6 Soju Passion Guava;No;No;0;;;;;;Unbranded;;135000;;;;;;;;;;;;;1;Yes;Yes;0;No;
119421895;MOD / POD;;Pod Moti Play;No;No;0;;;;;;Unbranded;;325000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119421905;ACCESSORIES;;Coil OCC Moti Play 1.0ohm;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;3;Yes;Yes;0;No;
119434120;ACCESSORIES;;Cartridge Argus 1.2ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119634759;LIQUID;;Paradewa Pods Chocoloki;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;2;Yes;Yes;0;No;
119634768;LIQUID;;Paradewa Salt Cream Strawberry;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119685537;LIQUID;;Munchies V4 Soju Mango;No;No;0;;;;;;Unbranded;;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119685715;ACCESSORIES;;Coil Aegis boost Pro 0.4 Ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;3;Yes;Yes;0;No;
119685721;ACCESSORIES;;Coil Aegis boost Pro 0.2 Ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;1;Yes;Yes;0;No;
119685792;ACCESSORIES;;Cartridge Empty Vinci 2;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119685806;ACCESSORIES;;Cartridge Joiway;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
119952334;LIQUID;;Secret Salt Strawberry Lemon;No;No;0;;;;;;Unbranded;;130000;;;;;;;;;;;;;2;Yes;Yes;0;No;
119952341;LIQUID;;Secret Salt Banana Roll;No;No;0;;;;;;Unbranded;;130000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120076445;LIQUID;;Munchies Salt V5 Slurpee Pineapple;No;No;0;;;;;;Unbranded;;90000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120076516;LIQUID;;Creamsie Whimsie V1 Salt 30ml;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120076517;LIQUID;;Kleporn 60ml;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120400023;LIQUID;;Luna 60ml;No;No;0;;;;;;Unbranded;V3 baked cheesecake;150000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130907408;LIQUID;;Luna 60ml;No;No;0;;;;;;Unbranded;Cracker Cheesecake with Strawberry;150000;;;;;;;;;;;;;2;Yes;Yes;0;No;
120400507;ACCESSORIES;;Coil Smok RPM4 0.23 Ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120408315;ACCESSORIES;;Coil UB Lite 0.4ohm (Thelema);No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120408327;LIQUID;;Nikmat V2 Blueberry Roll Pastry 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120408329;LIQUID;;Nikmat V2 Blueberry Roll Pastry 30ml;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;1;Yes;Yes;0;No;
120408332;LIQUID;;Wakacaw V2 Melon Banana 60ml;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120408340;ACCESSORIES;;Coil Voopoo Vinci TW 0.15 Ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120647715;LIQUID;;American Fruity 60ml;No;No;0;;;;;;Unbranded;Banana;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106606;LIQUID;;American Fruity 60ml;No;No;0;;;;;;Unbranded;Grape;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106607;LIQUID;;American Fruity 60ml;No;No;0;;;;;;Unbranded;Mango;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106608;LIQUID;;American Fruity 60ml;No;No;0;;;;;;Unbranded;Melon;135000;;;;;;;;;;;;;1;Yes;Yes;0;No;
144106626;LIQUID;;American Fruity 60ml;No;No;0;;;;;;Unbranded;Strawberry;135000;;;;;;;;;;;;;0;No;No;0;No;
120648202;LIQUID;;Paradewa Oatdin;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;1;Yes;Yes;0;No;
120648220;LIQUID;;Paradewa Athena;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120648240;LIQUID;;Paradewa Salt Athena;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120648243;LIQUID;;Paradewa Pods Oatdin;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;2;Yes;Yes;0;No;
120649948;MOD / POD;;Ursa Nano Art Pod;No;No;0;;;;;;Unbranded;;270000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120673821;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Blueberry Cherry;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120673822;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Watermelon Strawberry Bubblegum;95000;;;;;;;;;;;;;2;Yes;Yes;0;No;
120673823;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Kiwi Passion Fruit Guava;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120673824;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Blueberry Cheese Biscuit;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120673825;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Lychee Raspberry;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
120673826;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Cola Ice;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120673827;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Crispy Ice;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120673828;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Banana Ice;95000;;;;;;;;;;;;;2;Yes;Yes;0;No;
120673829;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Blood Orange;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120673830;MOD / POD;;BECO Beak 600;No;No;0;;;;;;Unbranded;Manggo Ice;95000;;;;;;;;;;;;;3;Yes;Yes;0;No;
120797164;ACCESSORIES;;Coil UB Pro 0.3ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;2;Yes;Yes;0;No;
121111659;LIQUID;;Foom Red Mild;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
121344870;LIQUID;;Creamsie Whimsie V1 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
121344887;MOD / POD;;Xros 3 Nano Pod;No;No;0;;;;;;Unbranded;;270000;;;;;;;;;;;;;0;Yes;Yes;0;No;
121419572;MOD / POD;;Foom X Pod Prediksi;No;No;0;;;;;;Unbranded;;200000;;;;;;;;;;;;;0;Yes;Yes;0;No;
121525658;MOD / POD;;Joyway Galaxy Pod;No;No;0;;;;;;Unbranded;;200000;;;;;;;;;;;;;0;Yes;Yes;0;No;
121731505;ACCESSORIES;;Coil Manto AIO 0.15 Ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
121783121;ACCESSORIES;;Cartridge Aladin;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122044770;LIQUID;;Raisinrilla;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
122045287;LIQUID;;Besti Thai Tea;No;No;0;;;;;;Unbranded;;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122081040;ACCESSORIES;;VRK 2500mah;No;No;0;;;;;;Unbranded;;70000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122220945;MOD / POD;;Dotpod S;No;No;0;;;;;;Unbranded;;375000;;;;;;;;;;;;;1;Yes;Yes;0;No;
122391160;LIQUID;;Whale Dream Omelette Cheese Cake;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
122443655;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;V1 Strawberry Swiss Roll;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443656;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;V2 Blueberry Swiss Roll;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443657;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;V3 Banana Swiss Roll;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443658;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;Fruity Passion Mango;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443659;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;Fruity Passion Grape;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443660;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;Fruity Passion Apple;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443661;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;Fruity Passion Melon;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443662;LIQUID;;Lexy Salt;No;No;0;;;;;;Unbranded;Fruity Passion Lychee;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443679;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Mango Strawberry;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443680;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Strawberry Peach;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443681;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Apple Peach Guava;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443682;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Grape Lychee;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122443683;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Melon Pineapple Strawberry;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122855433;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Mango;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122855434;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Strawberry;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122855438;LIQUID;;Blow Salt;No;No;0;;;;;;Unbranded;Grape;80000;;;;;;;;;;;;;0;Yes;Yes;0;No;
122524302;LIQUID;;Foom Iced Peach tea;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
122524350;LIQUID;;Foom Iced LycheeTea;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
122524352;LIQUID;;Foom Iced Lemon Tea;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
122558664;LIQUID;;Foom Icy Menthol;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
122795782;ACCESSORIES;;Coil Voopoo Vinci TW 0.3 Ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;1;Yes;Yes;0;No;
123268113;MOD / POD;;Pulse AIO Mini kit;No;No;0;;;;;;Unbranded;;800000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123268156;LIQUID;;Oats Drip V8 (Ice Strawberry);No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123268160;LIQUID;;Oats Drip Salt V8 (Ice Strawberry);No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123268167;LIQUID;;Mixyou V2 Strawberry Sundae 60ml;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123268172;LIQUID;;Mixyou V2 Strawberry Sundae 30ml;No;No;0;;;;;;Unbranded;;105000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123268293;MOD / POD;;Voopoo Drag H40;No;No;0;;;;;;Unbranded;;360000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123566279;MOD / POD;;Manto AIO Plus;No;No;0;;;;;;Unbranded;;395000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123695613;LIQUID;;Lakley 60ml Tonga V2 Strawberry;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;Yes;0
123747901;LIQUID;;Lunar Dark Chocolate;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
123747962;MOD / POD;;Joiway Galaxy Night King;No;No;0;;;;;;Unbranded;;205000;;;;;;;;;;;;;0;Yes;Yes;0;No;
123747967;MOD / POD;;Ursa Baby V2 Pod;No;No;0;;;;;;Unbranded;;210000;;;;;;;;;;;;;0;Yes;Yes;0;No;
124338878;ACCESSORIES;;Coil OCC Moti Play 0.45ohm;No;No;0;;;;;;Unbranded;0.45 Ohm;40000;;;;;;;;;;;;;3;Yes;Yes;0;No;
124338891;LIQUID;;WHY V3 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
124474300;ACCESSORIES;;Cartridge Oxva Xlim Top Fill;No;No;0;;;;;;Unbranded;0.4 Ohm;45000;;;;;;;;;;;;;4;Yes;Yes;0;No;
134738546;ACCESSORIES;;Cartridge Oxva Xlim Top Fill;No;No;0;;;;;;Unbranded;0.6 Ohm;45000;;;;;;;;;;;;;4;Yes;Yes;0;No;
134738547;ACCESSORIES;;Cartridge Oxva Xlim Top Fill;No;No;0;;;;;;Unbranded;0.8 Ohm;45000;;;;;;;;;;;;;12;Yes;Yes;0;No;
124474316;LIQUID;;Foom Tokyo Banana Cream;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
124474323;LIQUID;;Foom New York Red Velvet;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
124474495;LIQUID;;Ala Carte Cream Mooncake 60ml;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;1;Yes;Yes;0;No;
124706967;LIQUID;;Foom el Baper;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
124706974;LIQUID;;Foom el Monto;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
124706977;LIQUID;;Foom el Gaple;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
124706981;LIQUID;;Foom el Gope;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125284286;LIQUID;;Lunar Classic Vanilla;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125567045;LIQUID;;Premium Donuts Legend Strawberry;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125715100;LIQUID;;Creamsie Whimsie V2 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125715219;LIQUID;;Hero57 Salt : AVO Ice;No;No;0;;;;;;Unbranded;;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125715275;MOD / POD;;Centaurus B80 Mod;No;No;0;;;;;;Unbranded;;650000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125946140;LIQUID;;American Winter 30ml;No;No;0;;;;;;Unbranded;Lychee;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
125946141;LIQUID;;American Winter 30ml;No;No;0;;;;;;Unbranded;Apple;115000;;;;;;;;;;;;;1;Yes;Yes;0;No;
125946142;LIQUID;;American Winter 30ml;No;No;0;;;;;;Unbranded;Berry;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
136328416;LIQUID;;American Winter 30ml;No;No;0;;;;;;Unbranded;Fanta Float;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
142258815;LIQUID;;American Winter 30ml;No;No;0;;;;;;Unbranded;Blueberry Float;115000;;;;;;;;;;;;;1;Yes;Yes;0;No;
125946277;LIQUID;;Iceland Melon;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;2;Yes;Yes;0;No;
126019084;LIQUID;;Foom Sarsaparilla;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
126019090;LIQUID;;Foom Matcha Latte;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
126019103;ATOMIZER;;Dead Rabbit Pro RDA;No;No;0;;;;;;Unbranded;;375000;;;;;;;;;;;;;0;Yes;Yes;0;No;
126019121;ACCESSORIES;;Coil Ultra Boost V2 0.3 Ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;5;Yes;Yes;0;No;
126388454;ACCESSORIES;;Coil UB Pro 0.15ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;1;No;
127106867;MOD / POD;;Oxva Xlim SQ Pro;No;No;0;;;;;;Unbranded;;325000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127148736;LIQUID;;Frutsie 30ml;No;No;0;;;;;;Unbranded;Chie Lychee Tea;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
127148737;LIQUID;;Frutsie 30ml;No;No;0;;;;;;Unbranded;Choco Frizzo Choco Mint;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127148738;LIQUID;;Frutsie 30ml;No;No;0;;;;;;Unbranded;Purpa Kool Grape Soda;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127148743;LIQUID;;Muffin & XES 60ml V4 Irish Creeam;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127148750;LIQUID;;Lakley 60ml Tonga V3 Chocolate;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
